Title,Tags,Answered,Link,With code,matched_keywords
Android/Java: Fragment instantiating causes memory leak?,"java,android,android-fragments,memory-leaks",True,/questions/46612765/android-java-fragment-instantiating-causes-memory-leak,True,memory leak
Memory leak in Android when trying to send a form with image to PHP server,"android,memory-leaks,bitmap,android-asynctask",True,/questions/12548203/memory-leak-in-android-when-trying-to-send-a-form-with-image-to-php-server,True,memory leak
Out of memory exception for static images used in application,android,True,/questions/12525593/out-of-memory-exception-for-static-images-used-in-application,True,out of memory
Android : How to test memory leak in an application?,"android,memory-leaks,android-emulator",True,/questions/12524267/android-how-to-test-memory-leak-in-an-application,True,memory leak
Android Drawables memory leak,"android,memory-leaks,drawable",True,/questions/12438235/android-drawables-memory-leak,True,memory leak
Unbinding drawables onPause() causing unresponsive back navigation and skipping this step cause memory overflow,"android,android-layout,android-image,android-memory",True,/questions/12395068/unbinding-drawables-onpause-causing-unresponsive-back-navigation-and-skipping,True,unresponsive
Drop event when select OK to restart Launcher when ANR occurs,"android,exception,launcher",True,/questions/12365043/drop-event-when-select-ok-to-restart-launcher-when-anr-occurs,True, ANR 
Out of memory error with gallery in Android,"android,gallery",True,/questions/8528864/out-of-memory-error-with-gallery-in-android,True,out of memory
Android ndk out of memory issue,"android,java-native-interface,android-ndk,out-of-memory",True,/questions/8370116/android-ndk-out-of-memory-issue,True,out of memory
Android out of memory error,"java,android,memory",True,/questions/12242655/android-out-of-memory-error,True,out of memory
Messenger to Remote Service Causing Memory Leak,"android,service,memory-leaks",True,/questions/12204740/messenger-to-remote-service-causing-memory-leak,True,memory leak
android - how to manage background images without memory leaks?,android,True,/questions/12200194/android-how-to-manage-background-images-without-memory-leaks,True,memory leak
Why this image-switching code has memory leak?,"android,memory-leaks,imageview",True,/questions/12159852/why-this-image-switching-code-has-memory-leak,True,memory leak
Bitmap out of memory,"android,bitmap,out-of-memory",True,/questions/12147554/bitmap-out-of-memory,True,out of memory
Samsung Note 3: Activity Memory Leak after pressing SPen side button,"android,memory-leaks,samsung-mobile,galaxy,stylus-pen",True,/questions/45983528/samsung-note-3-activity-memory-leak-after-pressing-spen-side-button,True,memory leak
UI Freezes Running multiple Threads in IntentService,"android,android-service,android-intentservice,android-thread",True,/questions/45970973/ui-freezes-running-multiple-threads-in-intentservice,True,UI freeze
running out of memory with fragments,"java,android,android-fragments,out-of-memory",True,/questions/45947963/running-out-of-memory-with-fragments,True,out of memory
Multiple Instance of Activity Out of memory,"android,android-intent,memory-leaks",True,/questions/45884774/multiple-instance-of-activity-out-of-memory,True,out of memory
Can using context in helper class cause memory leak in android,"android,memory-management,memory-leaks",True,/questions/45710506/can-using-context-in-helper-class-cause-memory-leak-in-android,True,memory leak
Linux out of memory process killing my android app,"android,out-of-memory",True,/questions/16047554/linux-out-of-memory-process-killing-my-android-app,True,out of memory
Android AsyncTask out of memory via http request,"java,android,performance,asynchronous,android-asynctask",True,/questions/15801504/android-asynctask-out-of-memory-via-http-request,True,out of memory
How do you determine the audio latency (AudioTrack) on Android?,"java,android,audio,audiotrack",True,/questions/15802659/how-do-you-determine-the-audio-latency-audiotrack-on-android,True,latency
Android Bitmap Memory Issue - Error: Out of memory on a 8294416-byte allocation,"android,bitmap,imageview,out-of-memory,heap-memory",True,/questions/15756221/android-bitmap-memory-issue-error-out-of-memory-on-a-8294416-byte-allocation,True,out of memory
Android - Out of memory issue in S3,"android,uiimageview,out-of-memory",True,/questions/15741636/android-out-of-memory-issue-in-s3,True,out of memory
Why am I running out of memory?,"java,android,bitmap",True,/questions/15711819/why-am-i-running-out-of-memory,True,out of memory
The buttons in my android application are unresponsive,"java,android,overriding",True,/questions/15688071/the-buttons-in-my-android-application-are-unresponsive,True,unresponsive
ListView memory leak in Android,android,True,/questions/15699343/listview-memory-leak-in-android,True,memory leak
Out of Memory when using compresstojpeg on multiple YuvImage one at a time,"android,image-processing,out-of-memory,yuv",True,/questions/15696165/out-of-memory-when-using-compresstojpeg-on-multiple-yuvimage-one-at-a-time,True,out of memory
"Android Handler, memory leak?","android,multithreading,memory,handler,memory-leaks",True,/questions/15630321/android-handler-memory-leak,True,memory leak
Out of memory error in Android - Why does the GC not work?,"android,user-interface,garbage-collection,out-of-memory",True,/questions/15618176/out-of-memory-error-in-android-why-does-the-gc-not-work,True,out of memory
Android Activity Lifecycle and Singleton and mutual references persistance (memory leaks),"android,memory-leaks,singleton,lifecycle,data-persistence",True,/questions/15597622/android-activity-lifecycle-and-singleton-and-mutual-references-persistance-memo,True,memory leak
Android Out Of Memory error with 20MB text file in HashMap,"java,android,out-of-memory",True,/questions/27621597/android-out-of-memory-error-with-20mb-text-file-in-hashmap,True,out of memory
"out of memory of android application,when BitmapFactory.nativeDecodeStream()","android,memory",True,/questions/27538750/out-of-memory-of-android-application-when-bitmapfactory-nativedecodestream,True,out of memory
SQLite cursor error: Out of memory,android,True,/questions/27515702/sqlite-cursor-error-out-of-memory,True,out of memory
Android Activity State Loss,"android,android-activity",True,/questions/27467196/android-activity-state-loss,True,state loss
Out of memory error: Java heap memory on Android Studio,"java,android,android-studio",True,/questions/27438145/out-of-memory-error-java-heap-memory-on-android-studio,True,out of memory
Memory leak in asynctask called repeatedly,"android,memory-leaks,android-asynctask",True,/questions/27416398/memory-leak-in-asynctask-called-repeatedly,True,memory leak
Out of Memory Error Failing on String,"java,android,out-of-memory",True,/questions/27365863/out-of-memory-error-failing-on-string,True,out of memory
Memory leak due to android.widget.BubblePopupHelper,"android,memory-leaks",True,/questions/27267071/memory-leak-due-to-android-widget-bubblepopuphelper,True,memory leak
Physical Menu / Overflow Button Unresponsive in Certain Views,"android,android-layout,button,orientation",True,/questions/27236440/physical-menu-overflow-button-unresponsive-in-certain-views,True,unresponsive
Uploading large file from Android app gives out of memory error despite buffering,"java,php,android,out-of-memory,dataoutputstream",True,/questions/39167973/uploading-large-file-from-android-app-gives-out-of-memory-error-despite-bufferin,True,out of memory
Android - RxJava vs AsyncTask to prevent getActivity() memory leak,"android,memory-leaks,android-asynctask,rx-java",True,/questions/28325637/android-rxjava-vs-asynctask-to-prevent-getactivity-memory-leak,True,memory leak
Out of Memory Error on High Resolution mobile phones,"android,out-of-memory,heap-memory",True,/questions/28320999/out-of-memory-error-on-high-resolution-mobile-phones,True,out of memory
Mupdf memory leak on Android,"android,memory-leaks,mupdf",True,/questions/28301998/mupdf-memory-leak-on-android,True,memory leak
Having a shared Object between Activity and Fragment: Runtime changes?,"android,android-activity,android-fragments",True,/questions/28301265/having-a-shared-object-between-activity-and-fragment-runtime-changes,True,runtime change
Android - Out of memory while loading bitmaps,"android,memory,android-activity,bitmap",True,/questions/28272534/android-out-of-memory-while-loading-bitmaps,True,out of memory
FileChannel.transferFrom fails for larger files with Out of memory Error,"android,filechannel",True,/questions/28088408/filechannel-transferfrom-fails-for-larger-files-with-out-of-memory-error,True,out of memory
Button Unresponsive,"android,eclipse,sqlite,button,authentication",True,/questions/28073984/button-unresponsive,True,unresponsive
Changable Text update slowdown in andEngine,"android,andengine",True,/questions/11668113/changable-text-update-slowdown-in-andengine,True,slowdown
"Listener or Notification on ""Launch timeout has expired, giving up wake lock""","android,android-activity",True,/questions/11581256/listener-or-notification-on-launch-timeout-has-expired-giving-up-wake-lock,True,launch time
How to trace memory leaks in android application,"android,memory-leaks",True,/questions/11519852/how-to-trace-memory-leaks-in-android-application,True,memory leak
GUI freezes on periodically returning data from service to activity,"android,android-service,android-2.3-gingerbread",True,/questions/11431567/gui-freezes-on-periodically-returning-data-from-service-to-activity,True,UI freeze
Android app - app works but is very sluggish,"android,performance,progress-bar",True,/questions/11425133/android-app-app-works-but-is-very-sluggish,True,sluggish
Application not responding,"java,android,eclipse,ksoap2",True,/questions/11424374/application-not-responding,True,application not responding
dalvikvm-heap out of memory large size image,"android,bitmapimage",True,/questions/25438108/dalvikvm-heap-out-of-memory-large-size-image,True,out of memory
"listview gets out of memory exception, but with no memory leaks?","android,garbage-collection,android-3.0-honeycomb,out-of-memory,android-4.0-ice-cream-sandwich",True,/questions/11387269/listview-gets-out-of-memory-exception-but-with-no-memory-leaks,True,"memory leak
out of memory"
Android: Out of memory after creating and skewing Bitmap from Drawing Cache,"android,bitmap,out-of-memory",True,/questions/16936884/android-out-of-memory-after-creating-and-skewing-bitmap-from-drawing-cache,True,out of memory
Memory leaks with custom font for set custom font,"android,android-layout,android-intent,android-emulator,android-listview",True,/questions/16901930/memory-leaks-with-custom-font-for-set-custom-font,True,memory leak
Google Map custom Marker Out of Memory Error (API V2),"android,google-maps,google-maps-markers,google-maps-android-api-2",True,/questions/16887017/google-map-custom-marker-out-of-memory-error-api-v2,True,out of memory
Android - Write sensor readings into .txt file. UI freezes,"android,multithreading,android-lifecycle",True,/questions/16768109/android-write-sensor-readings-into-txt-file-ui-freezes,True,UI freeze
Out of Memory error with Bitmap,"android,android-canvas,android-image",True,/questions/16765899/out-of-memory-error-with-bitmap,True,out of memory
Latency issue for application on HTC ONE developed using Sencha Touch 2.1(Android 4.0.x),"android,extjs,sencha-touch,sencha-touch-2",True,/questions/16732672/latency-issue-for-application-on-htc-one-developed-using-sencha-touch-2-1androi,True,latency
UI delayed showing with asynctask,"android,android-asynctask",True,/questions/16673089/ui-delayed-showing-with-asynctask,True,UI delay
Out of Memory on Bitmap Android,"android,memory,memory-management,memory-leaks,out-of-memory",True,/questions/16536329/out-of-memory-on-bitmap-android,True,out of memory
how could I update a progress bar on three fragments without causing memory leaks?,"android,callback,fragment,progress",True,/questions/22155337/how-could-i-update-a-progress-bar-on-three-fragments-without-causing-memory-leak,True,memory leak
Xamarin Universal Image Loader Out of Memory exception,"android,memory-leaks,xamarin,universal-image-loader",True,/questions/21895581/xamarin-universal-image-loader-out-of-memory-exception,True,out of memory
Delphi Android Memory Leak(or another slowdown),"android,delphi,memory-leaks,firemonkey,delphi-xe5",True,/questions/21880046/delphi-android-memory-leakor-another-slowdown,True,"slowdown
memory leak"
Android out of memory exception - download an image as bitmap,"android,android-imageview,android-memory,android-bitmap",True,/questions/21781960/android-out-of-memory-exception-download-an-image-as-bitmap,True,out of memory
Android. Memory leak causing out of memory error. Using View Pager.,"android,android-fragments,memory-leaks,android-viewpager,out-of-memory",True,/questions/26665489/android-memory-leak-causing-out-of-memory-error-using-view-pager,True,"memory leak
out of memory"
Android: memory leaks due to member variables?,"android,memory-leaks",True,/questions/26603778/android-memory-leaks-due-to-member-variables,True,memory leak
How to connect server database without data loss/fail in android?,"android,database,sqlite,http,synchronization",True,/questions/26374960/how-to-connect-server-database-without-data-loss-fail-in-android,True,data loss
why kotlin by lazy can cause memory leak in android?,"android,memory-leaks,kotlin",True,/questions/51718733/why-kotlin-by-lazy-can-cause-memory-leak-in-android,True,memory leak
Out of memory when displaying images in ListView,"android,dart,flutter",True,/questions/51506036/out-of-memory-when-displaying-images-in-listview,True,out of memory
Memory leak with ProgressDialog in android Application class,"android,memory-leaks,progressdialog,lottie",True,/questions/51474302/memory-leak-with-progressdialog-in-android-application-class,True,memory leak
Posting MainThread Runnables Memory Leak Safe Android,"android,memory-leaks,runnable",True,/questions/51466336/posting-mainthread-runnables-memory-leak-safe-android,True,memory leak
Accessing data of destroyed activity means I have a memory leak?,"java,android,memory-leaks,java-memory-leaks",True,/questions/51462462/accessing-data-of-destroyed-activity-means-i-have-a-memory-leak,True,memory leak
"Android, CountDownTimer latency",android,True,/questions/40215673/android-countdowntimer-latency,True,latency
"""Warning: Do not place Android context classes in static fields; this is a memory leak (and also breaks Instant Run)""","java,android,memory-leaks,android-volley",True,/questions/40094020/warning-do-not-place-android-context-classes-in-static-fields-this-is-a-memor,True,memory leak
"Memory Leak, but how can I pass a different context than the one of the activity to solve the Leak?","android,kotlin,memory-leaks,android-fingerprint-api,leakcanary",True,/questions/53481621/memory-leak-but-how-can-i-pass-a-different-context-than-the-one-of-the-activity,True,memory leak
Is Java GC run when I'm out of memory?,"java,android,garbage-collection",True,/questions/25242033/is-java-gc-run-when-im-out-of-memory,True,out of memory
"Out of Memory Error in middle of the app, using BitmapFactory option","android,bitmap,r.java-file",True,/questions/25182925/out-of-memory-error-in-middle-of-the-app-using-bitmapfactory-option,True,out of memory
travis-ci build keeps failing with ShellCommandUnresponsiveException,"android,travis-ci",True,/questions/33403743/travis-ci-build-keeps-failing-with-shellcommandunresponsiveexception,True,unresponsive
savedInstanceState causes a memory leak when returning to fragment,"android,kotlin,android-fragments,memory-leaks",True,/questions/74581947/savedinstancestate-causes-a-memory-leak-when-returning-to-fragment,True,memory leak
Android reporting ANR on the CookieManager.getInstance(),"android,cookies",True,/questions/73802032/android-reporting-anr-on-the-cookiemanager-getinstance,True, ANR 
View Pager Memory Leak with Bitmaps and Volley,"android,memory-management,memory-leaks,bitmap,android-viewpager",True,/questions/19916337/view-pager-memory-leak-with-bitmaps-and-volley,True,memory leak
Closing Input Stream to stop resource leaking,"android,inputstream",True,/questions/19881453/closing-input-stream-to-stop-resource-leaking,True,resource leak
Out of memory Exception when creating bitmap for 2nd time,"java,android,exception,bitmap,out-of-memory",True,/questions/19765356/out-of-memory-exception-when-creating-bitmap-for-2nd-time,True,out of memory
BitmapFactory.decodeFile out of memory with images 2400x2400,"android,bitmap",True,/questions/19678665/bitmapfactory-decodefile-out-of-memory-with-images-2400x2400,True,out of memory
Memory Leak on one instance of a View,"java,android,memory-management,memory-leaks,out-of-memory",True,/questions/19651357/memory-leak-on-one-instance-of-a-view,True,memory leak
Loading too many JPEG Files(100 s of ) cause out of memory error,"java,android,image,image-processing",True,/questions/19605750/loading-too-many-jpeg-files100-s-of-cause-out-of-memory-error,True,out of memory
How to avoid the battery drain while implementing the GPS?,android,True,/questions/5964925/how-to-avoid-the-battery-drain-while-implementing-the-gps,True,battery drain
Out of memory error when putting large JSON (InputStream) to String,"java,android,string,out-of-memory",True,/questions/5842201/out-of-memory-error-when-putting-large-json-inputstream-to-string,True,out of memory
Canvas and surfaceView example crash/freeze - Memory Leak?,"android,canvas,surfaceview",True,/questions/5650810/canvas-and-surfaceview-example-crash-freeze-memory-leak,True,memory leak
Android out of memory prevention,"android,memory,download,bitmap,out-of-memory",True,/questions/5579793/android-out-of-memory-prevention,True,out of memory
Android - memory leak or?,"android,memory,spinner,memory-leaks",True,/questions/5577316/android-memory-leak-or,True,memory leak
bitmap.copy() throws out of memory error,"android,universal-image-loader",True,/questions/23763405/bitmap-copy-throws-out-of-memory-error,True,out of memory
Clueless About a (Possible) Android Memory Leak,"java,android,memory-leaks,bitmap,eclipse-memory-analyzer",True,/questions/23652549/clueless-about-a-possible-android-memory-leak,True,memory leak
Data loss while sending image over socket from android client to Java server,"java,android,sockets,networking",True,/questions/23639286/data-loss-while-sending-image-over-socket-from-android-client-to-java-server,True,data loss
Could passing Context to a static helper method as an argument potentially cause a memory leak?,"java,android",True,/questions/23625937/could-passing-context-to-a-static-helper-method-as-an-argument-potentially-cause,True,memory leak
how to clean up FragmentPagerAdapter on destroy for memory leaks,"android,memory-leaks,out-of-memory,fragmentpageradapter",True,/questions/23602551/how-to-clean-up-fragmentpageradapter-on-destroy-for-memory-leaks,True,memory leak
android-getting error out of memory with showing images,"android,memory,imageview",True,/questions/23443406/android-getting-error-out-of-memory-with-showing-images,True,out of memory
Memory Leak with Single Method,"java,android,memory-leaks,heap-memory",True,/questions/18179026/memory-leak-with-single-method,True,memory leak
Android out of memory error on choosing second image,"android,memory,out-of-memory,main-activity",True,/questions/18114726/android-out-of-memory-error-on-choosing-second-image,True,out of memory
Rotating the phone causes memory out of memory,"android,memory-leaks,bitmap,rotation,drawable",True,/questions/17996888/rotating-the-phone-causes-memory-out-of-memory,True,out of memory
Out of memory while creating bitmaps on device,"android,bitmap,out-of-memory",True,/questions/17990086/out-of-memory-while-creating-bitmaps-on-device,True,out of memory
Will Looping a Runnable Cause a Memory Leak,"android,memory-management,handler",True,/questions/17985176/will-looping-a-runnable-cause-a-memory-leak,True,memory leak
How to release memory in android to avoid memory leak,"android,performance,memory-leaks",True,/questions/17894903/how-to-release-memory-in-android-to-avoid-memory-leak,True,memory leak
Android - Out of memory Error. When it run on real device,android,True,/questions/17855325/android-out-of-memory-error-when-it-run-on-real-device,True,out of memory
android mmap fails with out of memory,"android,memory,android-ndk,mmap",True,/questions/33897711/android-mmap-fails-with-out-of-memory,True,out of memory
OpenCL Android Matrix Multiplication Out of memory (mmap fail errno 12),"android,matrix,opencl,mmap,multiplication",True,/questions/33821178/opencl-android-matrix-multiplication-out-of-memory-mmap-fail-errno-12,True,out of memory
Android Out of Memory error on drawable folder [duplicate],"android,out-of-memory,runtime-error",True,/questions/33779866/android-out-of-memory-error-on-drawable-folder,True,out of memory
Android bitmap/ byte array memory leak,"java,android,memory-leaks,bitmap",True,/questions/33771946/android-bitmap-byte-array-memory-leak,True,memory leak
How to get scaled bitmap with respect to screen size with out getting Out of memory exception,"android,bitmap,out-of-memory",True,/questions/33392964/how-to-get-scaled-bitmap-with-respect-to-screen-size-with-out-getting-out-of-mem,True,out of memory
How OOM(out of memory excepetion) happens in android?,"android,imageview,android-bitmap",True,/questions/33341709/how-oomout-of-memory-excepetion-happens-in-android,True,out of memory
Out of Memory error - possibly due to memory leak?,"java,android,memory,memory-leaks,out-of-memory",True,/questions/33352160/out-of-memory-error-possibly-due-to-memory-leak,True,"memory leak
out of memory"
out of memory error in file manager,"android,listview,out-of-memory",True,/questions/33235201/out-of-memory-error-in-file-manager,True,out of memory
Android Media player keeps app instance and cause a memory leak,"android,memory-leaks,android-mediaplayer,leakcanary",True,/questions/33221516/android-media-player-keeps-app-instance-and-cause-a-memory-leak,True,memory leak
Possible Memory leak through FinalizerReference,"java,android,memory-leaks",True,/questions/33666382/possible-memory-leak-through-finalizerreference,True,memory leak
Out of Memory using Retrofit 2 for downloading a file,"java,android,retrofit",True,/questions/33662253/out-of-memory-using-retrofit-2-for-downloading-a-file,True,out of memory
Why doesn't the MediaRecorder function cause ANR error?,android,True,/questions/33541279/why-doesnt-the-mediarecorder-function-cause-anr-error,True, ANR 
Does android View reference passed to outside class create memory leak?,"android,view,memory-leaks",True,/questions/33480978/does-android-view-reference-passed-to-outside-class-create-memory-leak,True,memory leak
How ANR Error dialog box is shown on main thread,"android,android-activity,android-anr-dialog",True,/questions/25030865/how-anr-error-dialog-box-is-shown-on-main-thread,True, ANR 
Add and remove WebView from FrameLayout in Fragment dynamically causes memory leak (Grow heap (frag case)),"android,android-fragments,memory-leaks,webview",True,/questions/24968178/add-and-remove-webview-from-framelayout-in-fragment-dynamically-causes-memory-le,True,memory leak
OpenCV - Android - low latency Camera Preview in setting pixel value,"android,opencv,camera,set,pixel",True,/questions/24930519/opencv-android-low-latency-camera-preview-in-setting-pixel-value,True,latency
Memory Leak while using Admob interstitial ads,"android,memory,android-activity,memory-leaks,eclipse-memory-analyzer",True,/questions/24902845/memory-leak-while-using-admob-interstitial-ads,True,memory leak
Out of memory in onActivityResult,"android,exception,bitmap,out-of-memory",True,/questions/24804906/out-of-memory-in-onactivityresult,True,out of memory
Universal Image Loader gets out of memory with Samsung devices,"android,caching,universal-image-loader,inflate-exception",True,/questions/24678846/universal-image-loader-gets-out-of-memory-with-samsung-devices,True,out of memory
Android - is this a memory leak?,"android,memory-leaks,garbage-collection",True,/questions/37230495/android-is-this-a-memory-leak,True,memory leak
android UI lag on some devices,"android,android-fragments,android-gridview,navigation-drawer",True,/questions/37158466/android-ui-lag-on-some-devices,True,UI lag
Out of memory with jack,"android,out-of-memory,jack-compiler",True,/questions/37098997/out-of-memory-with-jack,True,out of memory
Listview out of memory exception in viewholder,"android,memory,memory-leaks,out-of-memory,android-viewholder",True,/questions/37073081/listview-out-of-memory-exception-in-viewholder,True,out of memory
Will running AsyncTask within AsyncTask cause memory leaks?,"android,android-asynctask",True,/questions/36967351/will-running-asynctask-within-asynctask-cause-memory-leaks,True,memory leak
How to analyze ANR in sharedPreferences,"android,sharedpreferences,android-anr-dialog",True,/questions/36905415/how-to-analyze-anr-in-sharedpreferences,True, ANR 
Out of memory error when loading bitmap from Uri,"android,bitmap",True,/questions/36885469/out-of-memory-error-when-loading-bitmap-from-uri,True,out of memory
ListView Out of Memory Exception,"android,listview",True,/questions/36861256/listview-out-of-memory-exception,True,out of memory
Android bitmap out of memory error (mapviewBalloons),"android,bitmap,out-of-memory",True,/questions/10718823/android-bitmap-out-of-memory-error-mapviewballoons,True,out of memory
Android StringBuilder out of memory with large XML file,"java,android,out-of-memory",True,/questions/10621261/android-stringbuilder-out-of-memory-with-large-xml-file,True,out of memory
Android memory leaks,"android,memory",True,/questions/10607447/android-memory-leaks,True,memory leak
Android: Does static link to Activity always leads to Memory Leak?,"android,memory,static,memory-leaks",True,/questions/10585698/android-does-static-link-to-activity-always-leads-to-memory-leak,True,memory leak
memory leak while bitmap processing,"android,bitmap,out-of-memory",True,/questions/10518899/memory-leak-while-bitmap-processing,True,memory leak
AsyncTask and Out Of Memory issue in Android,"android,asynchronous,bitmap,android-asynctask",True,/questions/10479313/asynctask-and-out-of-memory-issue-in-android,True,out of memory
Android - fragment with three listviews crashes with out of memory error,"android,android-listview",True,/questions/26941509/android-fragment-with-three-listviews-crashes-with-out-of-memory-error,True,out of memory
Picasso Library - Out of Memory,"android,picasso",True,/questions/26938310/picasso-library-out-of-memory,True,out of memory
Nature of Android memory leaks on orientation change and garbage collection,"android,android-activity,memory-leaks,android-asynctask,orientation-changes",True,/questions/26932262/nature-of-android-memory-leaks-on-orientation-change-and-garbage-collection,True,memory leak
Catch Out Of Memory Java/Android,"java,android",True,/questions/26860845/catch-out-of-memory-java-android,True,out of memory
ViewPager Out of Memory + ImageView,"android,imageview,out-of-memory,android-pageradapter",True,/questions/26840104/viewpager-out-of-memory-imageview,True,out of memory
Getting Memory leak on android fragment,"android,gridview,android-fragments,memory-leaks,android-arrayadapter",True,/questions/30112248/getting-memory-leak-on-android-fragment,True,memory leak
Out of memory when select image from gallery for the third times Android,"java,c#,android,memory,xamarin",True,/questions/30040807/out-of-memory-when-select-image-from-gallery-for-the-third-times-android,True,out of memory
Why callback method for asynchronous network call can't cause memory leak when activity finished?,"java,android,jvm,okhttp",True,/questions/49064577/why-callback-method-for-asynchronous-network-call-cant-cause-memory-leak-when-a,True,memory leak
Put String result from Encode Base64 to JSONObject Out Of Memory,"android,json,base64,out-of-memory",True,/questions/48943122/put-string-result-from-encode-base64-to-jsonobject-out-of-memory,True,out of memory
Android memory leak accountmanager dependency,"android,memory-leaks,retrofit2,accountmanager",True,/questions/48927389/android-memory-leak-accountmanager-dependency,True,memory leak
Is it a memory leak if an Activity implements a callback and that reference is passed for a network call in another thread and the screen is rotated?,"java,android,android-activity,memory-leaks,listener",True,/questions/48909688/is-it-a-memory-leak-if-an-activity-implements-a-callback-and-that-reference-is-p,True,memory leak
Out of memory issue after updating buildToolsVersion '23.0.1' in Android studio,"android,android-studio,build.gradle,android-build,build-tools",True,/questions/33075646/out-of-memory-issue-after-updating-buildtoolsversion-23-0-1-in-android-studio,True,out of memory
Handling response timeout in android using volley,"android,android-volley",True,/questions/34743414/handling-response-timeout-in-android-using-volley,True,response time
Android Java out of memory exception loading spritsheets,"java,android,bitmap,out-of-memory",True,/questions/34619333/android-java-out-of-memory-exception-loading-spritsheets,True,out of memory
acceptable libgdx memory consumption,"android,memory,libgdx",True,/questions/34614079/acceptable-libgdx-memory-consumption,True,memory consumption
Android: Out of memory Error on launch of Drawer layout,"java,android,android-studio,out-of-memory,navigation-drawer",True,/questions/34560332/android-out-of-memory-error-on-launch-of-drawer-layout,True,out of memory
How to solve Memory Leaks?,"java,android,memory-leaks",True,/questions/48839442/how-to-solve-memory-leaks,True,memory leak
Memory leaks in context,"android,static,android-context",True,/questions/48848728/memory-leaks-in-context,True,memory leak
Getting Out of Memory Error even for a small JSON Response,"android,json,performance,out-of-memory",True,/questions/48748695/getting-out-of-memory-error-even-for-a-small-json-response,True,out of memory
Understanding Memory leaks for Context and ContextWrapper,"android,memory-leaks",True,/questions/48760837/understanding-memory-leaks-for-context-and-contextwrapper,True,memory leak
Adobe AIR UI performance issues when doing I/O,"android,actionscript-3,flash,mobile,air",True,/questions/12043790/adobe-air-ui-performance-issues-when-doing-i-o,True,UI performance issue
How to solve the Out of Memory issue while displaying image in android?,"android,out-of-memory",True,/questions/12016716/how-to-solve-the-out-of-memory-issue-while-displaying-image-in-android,True,out of memory
Unzipping process making the device unresponsive,"java,android,unzip",True,/questions/11922432/unzipping-process-making-the-device-unresponsive,True,unresponsive
"How rotate picture from ""onPictureTaken"" without Out of memory Exception?","android,bitmap,bitmapfactory",True,/questions/11883752/how-rotate-picture-from-onpicturetaken-without-out-of-memory-exception,True,out of memory
How to handle 'force close' due late response time from server,"android,multithreading,android-activity,forceclose",True,/questions/11880162/how-to-handle-force-close-due-late-response-time-from-server,True,response time
Memory leak caused by img.setBackgroundResource,"java,android,animation,garbage-collection,android-animation",True,/questions/11861908/memory-leak-caused-by-img-setbackgroundresource,True,memory leak
Android: BitmapFactory.decodeStream() out of memory with a 400KB file with 2MB free heap,"android,heap-memory",True,/questions/11820266/android-bitmapfactory-decodestream-out-of-memory-with-a-400kb-file-with-2mb-f,True,out of memory
Strange ANR in StringBuilder,"android,string,android-anr-dialog",True,/questions/11807084/strange-anr-in-stringbuilder,True, ANR 
Java.nio.channels.ServerSocketChannel - accept() memory leak,"java,android",True,/questions/11796577/java-nio-channels-serversocketchannel-accept-memory-leak,True,memory leak
Why caching inflated layout in a static variable could be a memory leak?,"android,layout,layout-inflater",True,/questions/11736071/why-caching-inflated-layout-in-a-static-variable-could-be-a-memory-leak,True,memory leak
Android application becomes irresponsive,"android,jakarta-mail,android-service",True,/questions/11715334/android-application-becomes-irresponsive,True,irresponsive
Android - Avoid memory leaks for images extracted from Gallery,"android,android-layout,android-intent,android-emulator,android-widget",True,/questions/11686361/android-avoid-memory-leaks-for-images-extracted-from-gallery,True,memory leak
Retained Fragments with UI and memory leaks,"android,memory-leaks,android-fragments",True,/questions/13421945/retained-fragments-with-ui-and-memory-leaks,True,memory leak
Android Out of memory exception while downloading multiple images(>2mb each) from server,"android,bitmap,out-of-memory",True,/questions/13396174/android-out-of-memory-exception-while-downloading-multiple-images2mb-each-fro,True,out of memory
Will this code from Android SDK sample cause a memory leak of the parent Activity?,android,True,/questions/13389306/will-this-code-from-android-sdk-sample-cause-a-memory-leak-of-the-parent-activit,True,memory leak
How to handle Out of Memory error when loading single Bitmap from Camera,"android,bitmap,camera,xamarin.android,out-of-memory",True,/questions/13369229/how-to-handle-out-of-memory-error-when-loading-single-bitmap-from-camera,True,out of memory
Memory Leak Error Android [closed],"java,android,memory-leaks,out-of-memory",True,/questions/13248070/memory-leak-error-android,True,memory leak
Does sharedpreferences become null when application runs through out of memory issue,"android,sharedpreferences",True,/questions/13231515/does-sharedpreferences-become-null-when-application-runs-through-out-of-memory-i,True,out of memory
how to solve out of memory bitmap size exceeds exception in android [duplicate],"android,android-layout",True,/questions/13231450/how-to-solve-out-of-memory-bitmap-size-exceeds-exception-in-android,True,out of memory
android - Out of memory Exception,"android,bitmap,out-of-memory",True,/questions/13226195/android-out-of-memory-exception,True,out of memory
Android Memory Leak? Bitmap exceeds VM budget error with Fragments,"android,android-fragments,bitmap,out-of-memory",True,/questions/13178270/android-memory-leak-bitmap-exceeds-vm-budget-error-with-fragments,True,memory leak
Recyclerview Out Of Memory Error (using Volley),"java,android,json,android-recyclerview,android-volley",True,/questions/50776083/recyclerview-out-of-memory-error-using-volley,True,out of memory
Context.startForegroundService() ANR without actually calling it,"android,android-service,android-8.0-oreo,android-anr-dialog,foreground-service",True,/questions/50595247/context-startforegroundservice-anr-without-actually-calling-it,True, ANR 
