commit_Link,commit_Title,commit_Description,issue_Id,issue_link,matched_keywords
https://github.com/ankidroid/Anki-Android/commit/9c12b9aac281680e793b23cf32d1069dc7772a2d,Gracefully handle WebView Crashes,"*Fix#5780- WebView OOM Crashes Application

Out of Memory issues in the WebView Renderer (e.g. large fonts)
were causing the application to crash and restart, going to the deck
browser.

We catch the OOM using `onRenderProcessGone()` (API >= 26) and recreate
the WebView to allow the application to continue with minor disruption.

If a card has not been rendered, or if the same card fails twice, we
fail gracefully and return to the deck browser.

* Review: Don't crash on unrelated render failure

Documentation states we should not try to clean up unrelated instances
of WebViews.

Returning false will cause a crash. Therefore return true to state
that we don't need to crash.

* Converted WebView crash error dialog to toast

It was an error which showed the card details (id). It's best to allow
the user to explicitly dismiss it, as they may want to screenshot the
details.

* WebView Render crash: Additional fix

Sometimes, even after writing a handler, the application crashed.

I believe that the C++ counts Java references when determining what to
check when a WebView process dies. We perform a GC to ensure these are
cleaned up by the time te C++ executes.

* NF: Fix Typo

* Fix accidental testing code insertion

* Review Change: Coding style",,," oom 
out of memory"
https://github.com/ankidroid/Anki-Android/commit/b96ffdb046285f5dd962955f434fd4d64d5ef99f,Add Mathjax support. (,"* Add Mathjax support.

This adds Mathjax 2.7.0.  It modifies several files in libanki, but I
tried to check them against the originals in Python.

It does not add fading like Anki but rather shows the text as soon
as Mathjax says it is finished.

I have added a few tests.  Some are ported from Anki, and other are
original.

This particular commit does not actually add the Mathjax files.  These
are in the next commit.

* Import Mathjax 2.7.0.

This is an import from the upstream git repository, checked out at the
2.7.0 tag.

* Address PR feedback.

* fix release build OOM w/gradle heap increase

* Use mathjax folder from upstream",#5285,https://github.com/ankidroid/Anki-Android/pull/5285, oom 
https://github.com/ankidroid/Anki-Android/commit/e2cb5e815cbddb3865e91f77e1112589ed00243a,Merge pull request,Remove latency for long-tap to work in Browser,#4193,https://github.com/ankidroid/Anki-Android/pull/4193,latency
https://github.com/ankidroid/Anki-Android/commit/dc5d882ab83cba5740021e6d4946f75286a0bc4e,Remove latency for long-tap to work in Browser,"Previously we were calling TASK_TYPE_RENDER_BROWSER_QA with the first 1000 cards in the result from mSearchCardsHandler.onPostExecute().
Since mRenderQAHandler does a notifyDataSetChanged() for EVERY card in the list as they're updated, this was effectively blocking the long-click listener for the cards, so I moved that initial card rendering code into the first DeckTask and dropped it from 1000 to 500.

I also did some tidying up to use the List and Map interfaces polymorphically instead of the ArrayList and HashMap implementations.Fixes#4191",,,latency
https://github.com/ankidroid/Anki-Android/commit/e48050043366e9ff6d21e2f54158849539ef2f49,Merged '9cfb7bb' from release-2.4:,"Commit 'f28082a'
Use largeHeap to fix OOM errors when checking db and importing

Commit '60d1206'
Changes to db error handling
Don't bother trying to auto-repair as it wasn't working well
Only show ""repair"" option in dialog when sqlite3 installed
Reword error dialog",f28082a,https://github.com/ankidroid/Anki-Android/commit/f28082ae95321ff51f213e60cc2378340bc6fa6d, oom 
https://github.com/ankidroid/Anki-Android/commit/f28082ae95321ff51f213e60cc2378340bc6fa6d,Use largeHeap to fix OOM errors when checking db and importing,,,, oom 
https://github.com/ankidroid/Anki-Android/commit/a866775b990b75e10d2c3c82873c7fdba691d61e,Merge pull request,fix memory leak due to statically declared DeckTask variable,#287,https://github.com/ankidroid/Anki-Android/pull/287,memory leak
https://github.com/ankidroid/Anki-Android/commit/8abc9c444ebe691b2e22faa7969e9ee6f1b76033,fix memory leak due to statically declared variable DeckTask sLatestInstance in Async.DeckTask,…nstance in Async.DeckTask,,,memory leak
https://github.com/ankidroid/Anki-Android/commit/87195b45fe3f4d6bd18952d7c6bf954627f1e3d2,Skipped '9a55027' from hotfix-2.1.2: Change the default to force quick WebView updates.,"…k WebView updates.

Currently, the default is to not use quick WebView updates (updating the
content of the WebView when changing cards). This was done due to a bug
(first identified in Gingerbread during the development of AnkiDroid 0.7
and custom fonts support). The bug lead to the application crashing in
native code due to a probable memory leak in WebView that was trigged by
using custom fonts.

A setting for this was introduced in a previous versio as on more recent
devices, the WebView issue seemed to not be reproducible, and recreating
the WebView each time did introduce significant flickering on some
devices.

However, more recently we have found a bug related to text input that is
not reproducible when quick WebView updates are enabled. Since the
WebView bug is probably obsolete on recent versions of Android, make
quick WebView updates the default.

The idea is that we will have fewer people experiencing the former than
the latter issue, and therefore the new default is likely to affect
fewer users.",,,memory leak
https://github.com/ankidroid/Anki-Android/commit/500583063fc310d2d9d20d996eec7e397b04b684,Change the default to force quick WebView updates.,"Currently, the default is to not use quick WebView updates (updating the
content of the WebView when changing cards). This was done due to a bug
(first identified in Gingerbread during the development of AnkiDroid 0.7
and custom fonts support). The bug lead to the application crashing in
native code due to a probable memory leak in WebView that was trigged by
using custom fonts.

A setting for this was introduced in a previous versio as on more recent
devices, the WebView issue seemed to not be reproducible, and recreating
the WebView each time did introduce significant flickering on some
devices.

However, more recently we have found a bug related to text input that is
not reproducible when quick WebView updates are enabled. Since the
WebView bug is probably obsolete on recent versions of Android, make
quick WebView updates the default.

The idea is that we will have fewer people experiencing the former than
the latter issue, and therefore the new default is likely to affect
fewer users.",,,memory leak
https://github.com/ankidroid/Anki-Android/commit/fec5ff00852f90257b046e8a97210929628a1f00,Fix resource leak.,Close stream after use.,,,resource leak
https://github.com/ankidroid/Anki-Android/commit/ade210aafaab15e40c80289f091869c00c620dc1,"put deck closing in async task for start of personal/shared deckpicker --> otherwise, ui freezes for some minutes","…r --> otherwise, ui freezes for some minutes",,,UI freeze
https://github.com/ankidroid/Anki-Android/commit/d661a260884dd50e65f3b3df63597d9627e40cce,more sluggish adjustment of swipe's offpath,,,,sluggish
https://github.com/ankidroid/Anki-Android/commit/b344bccb59def2d6f3d61a26bb701a2adbb5c7c2,"Some love for full syncing: fix for out of memory crash on large decks (issue 203), better error (from client or server) reporting, don't lose original deck if full download fails half way through.","…s (issue 203), better error (from client or server) reporting, don't lose original deck if full download fails half way through.",,,out of memory
https://github.com/ankidroid/Anki-Android/commit/9193806eb0546bf8d7c040ad40272d632b4d3e99,Reduce battery drain caused by insainly high value of widget update period. The period is now set to 1 hour but we still wake up the device to perform the update. We might consider the use of an al…,"…eriod. The period is now set to 1 hour but we still wake up the device to perform the update. We might consider the use of an alarm to avoid waking up the device when it is asleep, or at least let the user configure the update period himself.",,,battery drain
https://github.com/PaulWoitaschek/Voice/commit/625e59e90512d96f81dda3427b564cf33da38015,Stop the service in onTaskRemoved,"If the player isn't set to play when ready, the service is stopped and resources released.
 This is done because if the app is swiped away from recent apps without this check, the notification would remain in an unresponsive state.
Further explanation can be found at:androidx/media#167 (comment)",,,unresponsive
https://github.com/PaulWoitaschek/Voice/commit/ae674ff0827bb98922118f9268d235d957f7be3e,Merge pull request,Fix an issue where notifications became unresponsive after some time.,#1960,https://github.com/PaulWoitaschek/Voice/pull/1960,unresponsive
https://github.com/PaulWoitaschek/Voice/commit/a8b8a0844e70e8134078ef0dc6727602d0abc22a,Inject the Application in order to prevent memory leaks in a compile time safe way.,…time safe way.,,,memory leak
https://github.com/PaulWoitaschek/Voice/commit/6e486df2a74e182e51dd842fbf83cfe00346fae5,Fixed a memory leak in the sleep timer dialog.,,,,memory leak
https://github.com/PaulWoitaschek/Voice/commit/945745303c2eba93ef84f38522d757df48ac5e08,Check if the view is laid out for deciding if we should animate or not.,Fixes subtle ui lags.,,,UI lag
https://github.com/PaulWoitaschek/Voice/commit/2389629b94915edb05cbac9771541ad4c9f83901,Fixed memory leaks in book play controller.,,,,memory leak
https://github.com/PaulWoitaschek/Voice/commit/76c70f2cda5f7f61e3e7486544a07abd95e0380d,Fixed memory leaks in book shelf controller.,,,,memory leak
https://github.com/PaulWoitaschek/Voice/commit/0f39cbcfab4e01aa9551092e66d7c9954004949b,Cache the image that is displayed to greatly reduce memory consumption,,,,memory consumption
https://github.com/PaulWoitaschek/Voice/commit/36e72a27bf2bd85c670f35d941d462a45f19ac90,Made subjective start time way shorter.,Added a fake theme that uses the old windowTitle to mimic the AppBar as we can't show it when the app is starting. This way the launch time stays the same but seems significantly shorter.,,,launch time
https://github.com/PaulWoitaschek/Voice/commit/dbf12e4662e492ac3cf68f5fc240768255044a31,Fixed memory leak by setting setRetainInstance to false.,,,,memory leak
https://github.com/PaulWoitaschek/Voice/commit/54dd48e6c9f33b19142d84a025c2c130bd6753ec,Removed redundant call. Fixes memory leak,,,,memory leak
https://github.com/PaulWoitaschek/Voice/commit/b74aa926a514ca9be783cd23fe77f43820c63855,Loads sampled image to prevent OOM Error,,,, oom 
https://github.com/mullvad/mullvadvpn-app/commit/4a09f51122b7b9531df8e9aae424fa479457de6a,Add Android memory leak detection build type,"Adds a new build type which can be used to identify memory leaks by
using the Leak Canary dependency/tool.",,,memory leak
