Title,Tags,Link,With Code,matched_keywords
android - Bitmap Out Of Memory Issues when making zoom thumbnil imange in android,"android,memory",https://stackoverflow.com/questions/16980957/android-bitmap-out-of-memory-issues-when-making-zoom-thumbnil-imange-in-androi,True,out of memory
Out of memory on Android App on scrolling list with images,"android,android-layout",https://stackoverflow.com/questions/14156996/out-of-memory-on-android-app-on-scrolling-list-with-images,True,out of memory
Memory leak through IClipboardDataPasteEventImpl,"memory-leaks,android",https://stackoverflow.com/questions/14135931/memory-leak-through-iclipboarddatapasteeventimpl,True,memory leak
Android out of memory when assigning variables,"android,memory,bitmap",https://stackoverflow.com/questions/14116757/android-out-of-memory-when-assigning-variables,True,out of memory
PhoneGap + jQuery Mobile = slow tap response time,"android,cordova,jquery-mobile",https://stackoverflow.com/questions/14097351/phonegap-jquery-mobile-slow-tap-response-time,True,response time
Out Of Memory Exception While Getting AlbumArt,"android,bitmap,out-of-memory,expandablelistview,bitmapfactory",https://stackoverflow.com/questions/14066331/out-of-memory-exception-while-getting-albumart,True,out of memory
Android - Second of Two Buttons in Fragment Is Unresponsive,"java,android,android-fragments",https://stackoverflow.com/questions/14011590/android-second-of-two-buttons-in-fragment-is-unresponsive,True,unresponsive
Activity Has Memory Leak on dialog.show(),"android,android-asynctask,android-activity,android-memory",https://stackoverflow.com/questions/13910041/activity-has-memory-leak-on-dialog-show,True,memory leak
Out of memory using adapters,"android,memory-leaks,android-context",https://stackoverflow.com/questions/13862500/out-of-memory-using-adapters,True,out of memory
Latency time in android,android,https://stackoverflow.com/questions/5440730/latency-time-in-android,True,latency
Android external data storage problems,android,https://stackoverflow.com/questions/5444818/android-external-data-storage-problems,True,data storage
View + Tag = memory leak?,"android,memory-leaks,view",https://stackoverflow.com/questions/5410967/view-tag-memory-leak,True,memory leak
AudioRecord and AudioTrack latency,"android,audio,record,audiorecord,android-audiorecord",https://stackoverflow.com/questions/5379063/audiorecord-and-audiotrack-latency,True,latency
Android HttpClient OOM on 4G/LTE (HTC Thunderbolt),"android,httpclient,4g,htc-android,htc-thunderbolt",https://stackoverflow.com/questions/5358014/android-httpclient-oom-on-4g-lte-htc-thunderbolt,True, oom 
Memory leak in very simple app,"android,memory-leaks",https://stackoverflow.com/questions/5356696/memory-leak-in-very-simple-app,True,memory leak
"Android, Get Installed App Size and Date",android,https://stackoverflow.com/questions/5315586/android-get-installed-app-size-and-date,True,app size
out of memory with image switcher android,android,https://stackoverflow.com/questions/5327079/out-of-memory-with-image-switcher-android,True,out of memory
SurfaceView strange behavior Android Out of Memory Error,"android,out-of-memory,surfaceview",https://stackoverflow.com/questions/5300259/surfaceview-strange-behavior-android-out-of-memory-error,True,out of memory
How to minimizing android app cache size,"android,caching,launching",https://stackoverflow.com/questions/38717553/how-to-minimizing-android-app-cache-size,True,cache size
Android Out of Memory error when postInvalidate,android,https://stackoverflow.com/questions/6149976/android-out-of-memory-error-when-postinvalidate,True,out of memory
Camera crashes on second run.(Due to VM out of memory error),"android,android-camera",https://stackoverflow.com/questions/6106738/camera-crashes-on-second-run-due-to-vm-out-of-memory-error,True,out of memory
Android Out of Memory Exception while HTML unescaping a String,"android,memory-management,out-of-memory",https://stackoverflow.com/questions/6085328/android-out-of-memory-exception-while-html-unescaping-a-string,True,out of memory
How to find root of memory leaks?,"java,android,memory-leaks,out-of-memory,heap-memory",https://stackoverflow.com/questions/6046424/how-to-find-root-of-memory-leaks,True,memory leak
RunonUiThread() or CustomListAdapter causing Memory Leaks?,"android,memory-leaks",https://stackoverflow.com/questions/6046405/runonuithread-or-customlistadapter-causing-memory-leaks,True,memory leak
trouble with memory releasing. after recreating an activity ~30 times i run out of memory,"android,android-activity,out-of-memory",https://stackoverflow.com/questions/23332283/trouble-with-memory-releasing-after-recreating-an-activity-30-times-i-run-out,True,out of memory
Volley memory leak on HEAD requests,"android,out-of-memory,head,android-volley",https://stackoverflow.com/questions/23206950/volley-memory-leak-on-head-requests,True,memory leak
Android out of memory error when using ListView and Bitmap,"java,android,listview,bitmap,out-of-memory",https://stackoverflow.com/questions/31395840/android-out-of-memory-error-when-using-listview-and-bitmap,True,out of memory
Sqlite memory leak. Bad tutorial or it's usage?,"android,sqlite,memory-leaks,sqliteopenhelper",https://stackoverflow.com/questions/31316119/sqlite-memory-leak-bad-tutorial-or-its-usage,True,memory leak
Images in a list view produces out of memory,"android,android-listview,out-of-memory,android-bitmap",https://stackoverflow.com/questions/31259325/images-in-a-list-view-produces-out-of-memory,True,out of memory
Android loading images efficient (out of memory) [duplicate],"android,gridview,imageview,out-of-memory",https://stackoverflow.com/questions/31260112/android-loading-images-efficient-out-of-memory,True,out of memory
Java Out of Memory Error while loading the UI of an Android Activity,"java,android,out-of-memory",https://stackoverflow.com/questions/31241026/java-out-of-memory-error-while-loading-the-ui-of-an-android-activity,True,out of memory
Android - See where app size comes from,"android,oauth,size,sharedpreferences,application-size",https://stackoverflow.com/questions/31190198/android-see-where-app-size-comes-from,True,app size
RuntimeException causes ANR instead of crash in android,"android,crash,crash-reports",https://stackoverflow.com/questions/31180423/runtimeexception-causes-anr-instead-of-crash-in-android,True, ANR 
Android out of memory error in List Adapter when loading images from resource using Bitmap,"android,image,bitmap",https://stackoverflow.com/questions/31040888/android-out-of-memory-error-in-list-adapter-when-loading-images-from-resource-us,True,out of memory
Google Places API. PlaceLikelihoodBuffer slow response. Android,"android,performance,google-places-api",https://stackoverflow.com/questions/31043068/google-places-api-placelikelihoodbuffer-slow-response-android,True,slow response
Memory leak in CardboardActivity,"android,memory-leaks,google-cardboard",https://stackoverflow.com/questions/31038532/memory-leak-in-cardboardactivity,True,memory leak
Understanding Android Memory Leaks in combination with RxJava,"java,android,memory-leaks,rx-java,rx-android",https://stackoverflow.com/questions/34229365/understanding-android-memory-leaks-in-combination-with-rxjava,True,memory leak
"Out of Memory Error ,set bitmap on TouchImageview","android,bitmap,android-memory",https://stackoverflow.com/questions/34083782/out-of-memory-error-set-bitmap-on-touchimageview,True,out of memory
Memory leak in very simple Android App,"java,android,memory-leaks",https://stackoverflow.com/questions/34075810/memory-leak-in-very-simple-android-app,True,memory leak
Realm transaction causes GC sweep ui freeze,"android,realm,freeze",https://stackoverflow.com/questions/33927209/realm-transaction-causes-gc-sweep-ui-freeze,True,UI freeze
Do listeners create memory leaks if not removed from a destroyed activity?,"java,android,memory-leaks,android-activity",https://stackoverflow.com/questions/5238321/do-listeners-create-memory-leaks-if-not-removed-from-a-destroyed-activity,True,memory leak
Memory leaks in android?,"android,memory,memory-management",https://stackoverflow.com/questions/5243519/memory-leaks-in-android,True,memory leak
Android Out of Memory error with Lazy Load images,"android,caching,lazy-loading,out-of-memory",https://stackoverflow.com/questions/5082703/android-out-of-memory-error-with-lazy-load-images,True,out of memory
Android OOM For Bitmap with image Capture,"android,out-of-memory,android-camera-intent,bitmapfactory",https://stackoverflow.com/questions/5048615/android-oom-for-bitmap-with-image-capture,True, oom 
How to avoid out of memory error in android,android,https://stackoverflow.com/questions/5026203/how-to-avoid-out-of-memory-error-in-android,True,out of memory
Tracking long-term CPU usage of apps in android,android,https://stackoverflow.com/questions/7873330/tracking-long-term-cpu-usage-of-apps-in-android,True,cpu usage
android memory leaks,"android,memory-leaks",https://stackoverflow.com/questions/7848362/android-memory-leaks,True,memory leak
out of Memory error in android,android,https://stackoverflow.com/questions/7777230/out-of-memory-error-in-android,True,out of memory
Android. Avoiding ANR with HttpClient,"android,error-handling,httpclient,android-anr-dialog",https://stackoverflow.com/questions/7754023/android-avoiding-anr-with-httpclient,True, ANR 
Reading huge images from SD CARD and save them resized (out of memory!),"android,image,bitmap,out-of-memory",https://stackoverflow.com/questions/7739559/reading-huge-images-from-sd-card-and-save-them-resized-out-of-memory,True,out of memory
Out Of Memory Error with images,"android,listview,image-processing",https://stackoverflow.com/questions/7737415/out-of-memory-error-with-images,True,out of memory
"If i close and open my app several times i eventually get Out of Memory Error, does it mean i have memory leak?","android,memory-leaks,bitmap",https://stackoverflow.com/questions/7628780/if-i-close-and-open-my-app-several-times-i-eventually-get-out-of-memory-error-d,True,"memory leak
out of memory"
"Out of Memory Exception for String, StringBuffer and StringBuilder in Android","android,string,stringbuilder,out-of-memory,stringbuffer",https://stackoverflow.com/questions/7557373/out-of-memory-exception-for-string-stringbuffer-and-stringbuilder-in-android,True,out of memory
Android button latency?,"java,android,xml",https://stackoverflow.com/questions/7535882/android-button-latency,True,latency
"Out of memory error on android emulator, but not on device","android,out-of-memory",https://stackoverflow.com/questions/7427587/out-of-memory-error-on-android-emulator-but-not-on-device,True,out of memory
Memory leak when creating bitmaps in a loop,"java,android,memory-leaks,bitmap",https://stackoverflow.com/questions/7415187/memory-leak-when-creating-bitmaps-in-a-loop,True,memory leak
Understanding memory leaks in Android application,"java,android,android-layout,memory-leaks,android-view",https://stackoverflow.com/questions/26244593/understanding-memory-leaks-in-android-application,True,memory leak
Android how to know Internet total data usage per day through wifi and mobile,"android,wifi,android-data-usage,mobile-data",https://stackoverflow.com/questions/26031295/android-how-to-know-internet-total-data-usage-per-day-through-wifi-and-mobile,True,data usage
Memory Leak while Using IabHelper (In-App Billing v3),"java,android,memory-leaks,in-app-purchase",https://stackoverflow.com/questions/25982442/memory-leak-while-using-iabhelper-in-app-billing-v3,True,memory leak
Memory leakage in event listener,"android,memory-leaks,static,inner-classes,event-listener",https://stackoverflow.com/questions/5002589/memory-leakage-in-event-listener,True,memory leak
how should i avoid out of memory error?,"android,animation,out-of-memory",https://stackoverflow.com/questions/24247694/how-should-i-avoid-out-of-memory-error,True,out of memory
Out of memory error in android bitmap,"java,android,bitmap,out-of-memory",https://stackoverflow.com/questions/24203985/out-of-memory-error-in-android-bitmap,True,out of memory
Using Picasso library with ImageSwitcher is causing Object out of Memory errors,"android,picasso,imageswitcher",https://stackoverflow.com/questions/24190598/using-picasso-library-with-imageswitcher-is-causing-object-out-of-memory-errors,True,out of memory
"Volley out of memory error, weird allocation attempt","android,out-of-memory,android-volley,diskcache",https://stackoverflow.com/questions/24095909/volley-out-of-memory-error-weird-allocation-attempt,True,out of memory
Android BitmapFactory.decodeResource out of memory if used more than once,"android,bitmap,out-of-memory,bitmapfactory",https://stackoverflow.com/questions/24016265/android-bitmapfactory-decoderesource-out-of-memory-if-used-more-than-once,True,out of memory
Understanding memory leaks and MAT on Android,"android,memory-leaks,android-bitmap",https://stackoverflow.com/questions/23993481/understanding-memory-leaks-and-mat-on-android,True,memory leak
Memory leak from bitmap,"android,memory,memory-leaks,bitmap",https://stackoverflow.com/questions/23857091/memory-leak-from-bitmap,True,memory leak
Android App Is Causing Battery Drain,"android,eclipse",https://stackoverflow.com/questions/22596805/android-app-is-causing-battery-drain,True,battery drain
memory leak with Android WebView,"android,memory,webview,memory-leaks",https://stackoverflow.com/questions/22261736/memory-leak-with-android-webview,True,memory leak
Android - Unknown memory leak in a very light app,android,https://stackoverflow.com/questions/22214152/android-unknown-memory-leak-in-a-very-light-app,True,memory leak
Android: Out of Memory error StringBuilder,"android,out-of-memory,stringbuilder,httpconnection",https://stackoverflow.com/questions/19537550/android-out-of-memory-error-stringbuilder,True,out of memory
Out of Memory using after 5 times of change orientation,"java,android,gridview,out-of-memory,universal-image-loader",https://stackoverflow.com/questions/19515303/out-of-memory-using-after-5-times-of-change-orientation,True,out of memory
Volley slow and causing memory leak,"android,android-volley",https://stackoverflow.com/questions/19472809/volley-slow-and-causing-memory-leak,True,memory leak
Android: out of memory error on canvas invalidate(),"android,android-canvas,out-of-memory",https://stackoverflow.com/questions/19449325/android-out-of-memory-error-on-canvas-invalidate,True,out of memory
How to get the mobile data usage for my app (e.g. using TrafficStats)?,"android,usage-statistics,android-data-usage",https://stackoverflow.com/questions/19435331/how-to-get-the-mobile-data-usage-for-my-app-e-g-using-trafficstats,True,data usage
Android project built with gradle crashes with an Out of Memory Error,"android,gradle,android-gradle-plugin",https://stackoverflow.com/questions/19409970/android-project-built-with-gradle-crashes-with-an-out-of-memory-error,True,out of memory
Out of memory android issue [closed],android,https://stackoverflow.com/questions/19402072/out-of-memory-android-issue,True,out of memory
Out of memory issues with AnimationDrawable [closed],"android,out-of-memory,animationdrawable",https://stackoverflow.com/questions/19332598/out-of-memory-issues-with-animationdrawable,True,out of memory
Android Fragment Webview Memory Leak,"android,memory-leaks,webview,android-fragments",https://stackoverflow.com/questions/19303904/android-fragment-webview-memory-leak,True,memory leak
out of memory error while using viewpager+imageview even when using cache memory and asynctask,"android,android-fragments,android-asynctask,android-viewpager,android-imageview",https://stackoverflow.com/questions/19131205/out-of-memory-error-while-using-viewpagerimageview-even-when-using-cache-memory,True,out of memory
out of memory error in a viewpager using fragments and imageviews,"android,android-fragments,android-viewpager,android-imageview",https://stackoverflow.com/questions/19119458/out-of-memory-error-in-a-viewpager-using-fragments-and-imageviews,True,out of memory
StringBuilder append cause out of memory,"java,android",https://stackoverflow.com/questions/19108549/stringbuilder-append-cause-out-of-memory,True,out of memory
why bindservice still causes app ANR after moving it to a worker thread,"android,multithreading",https://stackoverflow.com/questions/20718736/why-bindservice-still-causes-app-anr-after-moving-it-to-a-worker-thread,True, ANR 
AsyncTask memory leak,"android,memory-leaks,android-asynctask,network-programming",https://stackoverflow.com/questions/20709812/asynctask-memory-leak,True,memory leak
large bitmap crushes (out of memory),"android,bitmap,android-imageview,bitmapimage,android-bitmap",https://stackoverflow.com/questions/20697858/large-bitmap-crushes-out-of-memory,True,out of memory
"Will this Android example be safe to use, memory leak-wise?","android,memory-leaks,android-fragments",https://stackoverflow.com/questions/20670382/will-this-android-example-be-safe-to-use-memory-leak-wise,True,memory leak
Would anonymous Handler or Runnable create a memory leak?,"java,android,memory-leaks",https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak,True,memory leak
Backstack and memory leakage,"android,fragment",https://stackoverflow.com/questions/17778069/backstack-and-memory-leakage,True,memory leak
android - out of memory in large screen - change image fast,"android,animation,bitmap,imageview,out-of-memory",https://stackoverflow.com/questions/17563452/android-out-of-memory-in-large-screen-change-image-fast,True,out of memory
How can I fix frequent Out Of Memory Errors on Android emulators?,"android,android-emulator,out-of-memory",https://stackoverflow.com/questions/17537038/how-can-i-fix-frequent-out-of-memory-errors-on-android-emulators,True,out of memory
android loading image from sd card into imageview creats out of memory error in Samsung SIII,"android,imageview,android-camera,image-capture",https://stackoverflow.com/questions/12971719/android-loading-image-from-sd-card-into-imageview-creats-out-of-memory-error-in,True,out of memory
How to reduce the response time of external page loading in phonegap application?,"javascript,android,jquery,cordova,xmlhttprequest",https://stackoverflow.com/questions/12967513/how-to-reduce-the-response-time-of-external-page-loading-in-phonegap-application,True,response time
Android: UI freezes when intent calls a service,android,https://stackoverflow.com/questions/12975696/android-ui-freezes-when-intent-calls-a-service,True,UI freeze
Memory leak with <a load image in a listview> asynctask,android,https://stackoverflow.com/questions/12671384/memory-leak-with-a-load-image-in-a-listview-asynctask,True,memory leak
android using flood fill algorithm getting out of memory exception,"android,flood-fill",https://stackoverflow.com/questions/12669740/android-using-flood-fill-algorithm-getting-out-of-memory-exception,True,out of memory
ApplicationInfo LoadLabel increase memory consumption of my service (android),"android,memory-management",https://stackoverflow.com/questions/12600974/applicationinfo-loadlabel-increase-memory-consumption-of-my-service-android,True,memory consumption
Monodroid Taking Screenshots out of memory,"android,bitmap,xamarin.android,screenshot",https://stackoverflow.com/questions/12572445/monodroid-taking-screenshots-out-of-memory,True,out of memory
Out of Memory when allocating cursors,"android,sqlite,memory,memory-leaks,android-cursor",https://stackoverflow.com/questions/12577400/out-of-memory-when-allocating-cursors,True,out of memory
Android memory leak with images from assets,"java,android,memory-leaks",https://stackoverflow.com/questions/12545131/android-memory-leak-with-images-from-assets,True,memory leak
Out of memory exception when running multiple test with Android-Espresso,"android,testing,android-espresso,gui-testing,ui-testing",https://stackoverflow.com/questions/29227482/out-of-memory-exception-when-running-multiple-test-with-android-espresso,True,out of memory
SharedPreferences.apply() and ANR application,"android,android-activity,sharedpreferences,apply",https://stackoverflow.com/questions/29166812/sharedpreferences-apply-and-anr-application,True, ANR 
android media player unresponsive,"java,android,android-mediaplayer",https://stackoverflow.com/questions/29150708/android-media-player-unresponsive,True,unresponsive
How can I avoid memory leaks when I implement canvas.drawBitmap method?,"java,android,canvas,memory-leaks,bitmap",https://stackoverflow.com/questions/29137674/how-can-i-avoid-memory-leaks-when-i-implement-canvas-drawbitmap-method,True,memory leak
Live data usage monitoring in Cordova,"android,cordova,cordova-plugins",https://stackoverflow.com/questions/28987134/live-data-usage-monitoring-in-cordova,True,data usage
Send user to data usage settings window,"android,settings,android-5.0-lollipop",https://stackoverflow.com/questions/27859457/send-user-to-data-usage-settings-window,True,data usage
Handler Memory Leak?,"java,android,memory-leaks",https://stackoverflow.com/questions/27848204/handler-memory-leak,True,memory leak
Volley ui freeze on parsing data,"java,android",https://stackoverflow.com/questions/27707996/volley-ui-freeze-on-parsing-data,True,UI freeze
Android - memory/CPU usage [closed],android,https://stackoverflow.com/questions/9977822/android-memory-cpu-usage,True,cpu usage
"Rooting ICS emulator; pushing su fails with ""Out of memory""","android,android-emulator,su",https://stackoverflow.com/questions/9921874/rooting-ics-emulator-pushing-su-fails-with-out-of-memory,True,out of memory
Android Memory Leak new Thread(),"java,android,memory-leaks",https://stackoverflow.com/questions/9921561/android-memory-leak-new-thread,True,memory leak
Out of Memory Error in android due to Heap Size Increasing,"android,out-of-memory",https://stackoverflow.com/questions/9818407/out-of-memory-error-in-android-due-to-heap-size-increasing,True,out of memory
Getting out of memory error while using threads for Image loading in Android.,android,https://stackoverflow.com/questions/9767794/getting-out-of-memory-error-while-using-threads-for-image-loading-in-android,True,out of memory
how to get memory usage and cpu usage by application?,"android,memory,process,cpu-usage",https://stackoverflow.com/questions/9756353/how-to-get-memory-usage-and-cpu-usage-by-application,True,cpu usage
Running out of Memory - bitmap size exceeds VM budget,"java,android,memory,imagebutton",https://stackoverflow.com/questions/9745608/running-out-of-memory-bitmap-size-exceeds-vm-budget,True,out of memory
Android Response Timeout,"android,https,httpwebrequest,httprequest",https://stackoverflow.com/questions/9715800/android-response-timeout,True,response time
getXml() is running out of memory when reading large XML on low-end devices,"android,xml",https://stackoverflow.com/questions/9675956/getxml-is-running-out-of-memory-when-reading-large-xml-on-low-end-devices,True,out of memory
Got ANR after device went to sleep (Android),"android,android-anr-dialog",https://stackoverflow.com/questions/9670730/got-anr-after-device-went-to-sleep-android,True, ANR 
Getting out of memory error while reading responce from web service,"android,web-services,out-of-memory",https://stackoverflow.com/questions/9644629/getting-out-of-memory-error-while-reading-responce-from-web-service,True,out of memory
"Out of memory error when inserting more records(nearly 1,00,000 records) into database",android,https://stackoverflow.com/questions/9629619/out-of-memory-error-when-inserting-more-recordsnearly-1-00-000-records-into-da,True,out of memory
dialog box memory leak or stubborn GC?,android,https://stackoverflow.com/questions/8271373/dialog-box-memory-leak-or-stubborn-gc,True,memory leak
Android Sensor CPU Usage,"android,accelerometer,cpu-usage,android-sensors",https://stackoverflow.com/questions/8228394/android-sensor-cpu-usage,True,cpu usage
Android App Internal Data Storage,"java,android,arrays,file-io,storage",https://stackoverflow.com/questions/8177914/android-app-internal-data-storage,True,data storage
Android: UI freezes although use of Handler and postdelay,"android,user-interface,handler",https://stackoverflow.com/questions/30580482/android-ui-freezes-although-use-of-handler-and-postdelay,True,UI freeze
Out of memory exception occurred at Bitmap Shadder android,"android,bitmap,bitmapshader",https://stackoverflow.com/questions/30543881/out-of-memory-exception-occurred-at-bitmap-shadder-android,True,out of memory
Getting an OOM issue on the setContentView call in a java gradle android project,"java,android,intellij-idea,out-of-memory,android-gradle-plugin",https://stackoverflow.com/questions/30487595/getting-an-oom-issue-on-the-setcontentview-call-in-a-java-gradle-android-project,True, oom 
Potential causes of memory leaks in Android,"java,android,memory-leaks,garbage-collection",https://stackoverflow.com/questions/30431718/potential-causes-of-memory-leaks-in-android,True,memory leak
Out of memory on a 10171204-byte allocation in android app,"android,download,out-of-memory",https://stackoverflow.com/questions/8118350/out-of-memory-on-a-10171204-byte-allocation-in-android-app,True,out of memory
Android data usage control / tracking?,android,https://stackoverflow.com/questions/8100610/android-data-usage-control-tracking,True,data usage
Out of memory on a byte allocation (Bitmap as String to webservice using soap),"android,bitmap,arrays,ksoap2",https://stackoverflow.com/questions/8079001/out-of-memory-on-a-byte-allocation-bitmap-as-string-to-webservice-using-soap,True,out of memory
Android memory leak with ListView inside a Gallery,"android,out-of-memory",https://stackoverflow.com/questions/8075512/android-memory-leak-with-listview-inside-a-gallery,True,memory leak
Listview memory leak,"java,android,listview,memory,memory-leaks",https://stackoverflow.com/questions/8057010/listview-memory-leak,True,memory leak
out of Memory Error while printing a string,"java,android",https://stackoverflow.com/questions/8018706/out-of-memory-error-while-printing-a-string,True,out of memory
Android : getParcelableArrayList error (out of Memory),android,https://stackoverflow.com/questions/8004674/android-getparcelablearraylist-error-out-of-memory,True,out of memory
out of memory Error while writing ByteArrayOutputStream in Android,"android,out-of-memory,android-memory,bytearrayoutputstream",https://stackoverflow.com/questions/7996730/out-of-memory-error-while-writing-bytearrayoutputstream-in-android,True,out of memory
Android UI Freezes instead of displaying ProgressDialog,"android,multithreading,progressdialog",https://stackoverflow.com/questions/7939563/android-ui-freezes-instead-of-displaying-progressdialog,True,UI freeze
Problems with app size,"android,android-emulator",https://stackoverflow.com/questions/7874052/problems-with-app-size,True,app size
Will I receive OOM errors if I run too many applications in the same process?,"java,android,performance,android-memory",https://stackoverflow.com/questions/25856048/will-i-receive-oom-errors-if-i-run-too-many-applications-in-the-same-process,True, oom 
Could this nested class cause a memory leak?,"java,android",https://stackoverflow.com/questions/25777692/could-this-nested-class-cause-a-memory-leak,True,memory leak
will the android old edition apk cache be used by the new edition apk,"android,sqlite",https://stackoverflow.com/questions/25781584/will-the-android-old-edition-apk-cache-be-used-by-the-new-edition-apk,True,APK cache
Android: memory/resource leak,"java,android,eclipse,admob,ddms",https://stackoverflow.com/questions/25610400/android-memory-resource-leak,True,resource leak
imageview android out of memory,"android,out-of-memory,scrollview,bitmapimage",https://stackoverflow.com/questions/25547321/imageview-android-out-of-memory,True,out of memory
How to open System Data Usage Activity in android?,"android,android-intent",https://stackoverflow.com/questions/20489414/how-to-open-system-data-usage-activity-in-android,True,data usage
Memory leaking thread,"java,android,multithreading,memory-leaks",https://stackoverflow.com/questions/20335939/memory-leaking-thread,True,memory leak
Out of memory exception after adding xlarge screen support,"android,performance",https://stackoverflow.com/questions/20337383/out-of-memory-exception-after-adding-xlarge-screen-support,True,out of memory
Android - event log activity launch time,android,https://stackoverflow.com/questions/20266037/android-event-log-activity-launch-time,True,launch time
What is the difference between ANR and crash in Android?,android,https://stackoverflow.com/questions/20213482/what-is-the-difference-between-anr-and-crash-in-android,True, ANR 
Android Maps V2 memory leak LocationClientHelper,"android,google-maps,memory-leaks,google-maps-android-api-2,supportmapfragment",https://stackoverflow.com/questions/31726621/android-maps-v2-memory-leak-locationclienthelper,True,memory leak
"Android application out of memory error, trying to use an 88kb image","android,performance,memory-management,android-studio,memory-leaks",https://stackoverflow.com/questions/31633758/android-application-out-of-memory-error-trying-to-use-an-88kb-image,True,out of memory
Why does this Observable.timer() cause a memory leak?,"java,android,memory-leaks,rx-java,leakcanary",https://stackoverflow.com/questions/31466215/why-does-this-observable-timer-cause-a-memory-leak,True,memory leak
How does Android tracks data usage per application?,"android,network-programming,iptables,netfilter",https://stackoverflow.com/questions/31455533/how-does-android-tracks-data-usage-per-application,True,data usage
Will this cause any memory leaks?,"java,android",https://stackoverflow.com/questions/31440371/will-this-cause-any-memory-leaks,True,memory leak
Why is this a memory leak,"android,memory-leaks,leakcanary",https://stackoverflow.com/questions/30405487/why-is-this-a-memory-leak,True,memory leak
Android memory leak on textview - LeakCanary (Leak can be ignored),"android,memory-leaks,ddms,android-memory,leakcanary",https://stackoverflow.com/questions/30397356/android-memory-leak-on-textview-leakcanary-leak-can-be-ignored,True,memory leak
71mb added to app size for crosswalk,"android,cordova,ionic-framework,crosswalk-runtime",https://stackoverflow.com/questions/30391023/71mb-added-to-app-size-for-crosswalk,True,app size
Difficulty with SharedPreference data storage and losing values on exit,android,https://stackoverflow.com/questions/30330313/difficulty-with-sharedpreference-data-storage-and-losing-values-on-exit,True,data storage
Understanding Memory Leaks in an Android application,"java,android,memory-leaks",https://stackoverflow.com/questions/30245859/understanding-memory-leaks-in-an-android-application,True,memory leak
Out of memory Exception using Picasso,"android,imageview,android-viewpager,out-of-memory,picasso",https://stackoverflow.com/questions/30244144/out-of-memory-exception-using-picasso,True,out of memory
Possible to free Context from Singleton in Android to prevent memory leak,"android,performance,memory-leaks",https://stackoverflow.com/questions/30227462/possible-to-free-context-from-singleton-in-android-to-prevent-memory-leak,True,memory leak
How to get CPU usage of certain function in android app?,"android,performance,cpu-usage",https://stackoverflow.com/questions/30223938/how-to-get-cpu-usage-of-certain-function-in-android-app,True,cpu usage
Memory Leak on DeathMonitor using LeakCanary,"android,memory-leaks,leakcanary",https://stackoverflow.com/questions/30196553/memory-leak-on-deathmonitor-using-leakcanary,True,memory leak
What's wrong with this inSampleSize calculating method for Bitmaps? Out of memory,"java,android,bitmap",https://stackoverflow.com/questions/30192265/whats-wrong-with-this-insamplesize-calculating-method-for-bitmaps-out-of-memor,True,out of memory
Android Out of memory error in Imageview,android,https://stackoverflow.com/questions/22728783/android-out-of-memory-error-in-imageview,True,out of memory
static variable in activity leads to memory leak?,"java,android,memory,memory-leaks",https://stackoverflow.com/questions/22626403/static-variable-in-activity-leads-to-memory-leak,True,memory leak
"Memory leaks, singleInstance","android,android-layout",https://stackoverflow.com/questions/11190457/memory-leaks-singleinstance,True,memory leak
"Issue with reading data from socket, UI freeze in Android application","java,android",https://stackoverflow.com/questions/11179029/issue-with-reading-data-from-socket-ui-freeze-in-android-application,True,UI freeze
Custom ListView with many images gets Out Of Memory Exception,"android,listview,out-of-memory,android-image",https://stackoverflow.com/questions/11147501/custom-listview-with-many-images-gets-out-of-memory-exception,True,out of memory
What can I do to avoid memory leaks in my Android app?,"android,memory-leaks",https://stackoverflow.com/questions/11116834/what-can-i-do-to-avoid-memory-leaks-in-my-android-app,True,memory leak
Android app crash out of memory on relaunch,"android,bitmap,out-of-memory",https://stackoverflow.com/questions/11082820/android-app-crash-out-of-memory-on-relaunch,True,out of memory
Android - Out of Memory Exception in ScrollView,"android,memory,camera,hardware,out-of-memory",https://stackoverflow.com/questions/11041358/android-out-of-memory-exception-in-scrollview,True,out of memory
Application not responding in child thread,"android,multithreading,download,android-anr-dialog",https://stackoverflow.com/questions/11032951/application-not-responding-in-child-thread,True,application not responding
Android : How to get internet connection upload speed and latency?,"android,file-upload,network-programming",https://stackoverflow.com/questions/11013971/android-how-to-get-internet-connection-upload-speed-and-latency,True,latency
Big buffer causes Android to get out of memory,"java,android,optimization,memory-leaks,bitmap",https://stackoverflow.com/questions/11010915/big-buffer-causes-android-to-get-out-of-memory,True,out of memory
JSON or HTML: Designing my server side to reduce latency and support multiple clients,"android,ruby-on-rails,ios,api",https://stackoverflow.com/questions/10919252/json-or-html-designing-my-server-side-to-reduce-latency-and-support-multiple-cl,True,latency
Android ListView Memory Leak?,"android,listview,memory-management,android-listview,drawable",https://stackoverflow.com/questions/10911449/android-listview-memory-leak,True,memory leak
What is acceptable android memory consumption?,"android,memory",https://stackoverflow.com/questions/10895534/what-is-acceptable-android-memory-consumption,True,memory consumption
How to Avoid ANR response in Android when there is a Time delay in Server?,"java,android,web-services,android-anr-dialog",https://stackoverflow.com/questions/9494675/how-to-avoid-anr-response-in-android-when-there-is-a-time-delay-in-server,True, ANR 
